date,time,group,subject,build,consentq_response,,last30days_response,recentgame1_response,recentgame2_response,recentgame3_response,recentgame4_response,recentgame5_response,playfrequency1_response,playfrequency2_response,playfrequency3_response,playfrequency4_response,playfrequency5_response,sliderviolence1_response,Freqviolence1,sliderviolence2_response,Freqviolence2,sliderviolence3_response,Freqviolence3,sliderviolence4_response,Freqviolence4,sliderviolence5_response,Freqviolence5,Averagefrequencyviolence,Age,Gender,country_response,subject,Gameplayed,VorNV,scoreingameplayed_response,Selfscore,stface1,stface1score,stface2,stface2score,stface3,stface3score,stface4,stface4score,stface5,stface5score,stface6,stface6score,TotalSTScore,ltface1,ltface1score,ltface2,ltface2score,ltface3,ltface3score,ltface4,ltface4,ltface5,ltface5score,ltface6,ltface6,TotalLTScore,Sexuality,Kinsey,relationshipstatus_response,lengthofrelationship_response,ageofpartner_response,mvscaleselfdesirability_response,mvscaleothersdesirability_response,mvscalecomparison_response,mvscalecatch_response,MV1Total,mv1_response,mv2_response,mv3_response,mv3reverse,mv4_response,mv5_response,mv6_response,mv7_response,mv8_response,mv9_response,mv10_response,mv10reverse,mv11_response,mv12_response,mv13_response,mv13reverse,mv14_response,mv15_response,mv16_response,mv17_response,mv18_response,mv19_response,mv20_response,mv21_response,mv22_response,MV2Total,Mvfactorviewofoppositesex,Mvfactorsociality,Mvfactorparenting,Mvfactorwealth,Mvfactorlooks,Mvfactorrelationshiphistory,MvFactorfearoffailure,MV2Average,Matevalue,sgaq1_response,sgaq3_response,sgaq5_response,sgaq7_response,sgaq2_response,sgaq4_response,sgaq6_response,sgaq8_response,SGAAverage,hos1_response,hos2_response,hos3_response,hos4_response,hos5_response,hos6_response,HostilityTotal,whystrongsexy_response,whyattractive_response,whytough_response,whyconfident_response,MMTotal,soirq1_response,soirq1score,soirq2_response,soirq2score,soirq3_response,soirq3score,soirq4_response,soirq5_response,soirq6_response,soirq6reverse,soirq7_response,soirq8_response,soirq9_response,soirq10_response,SOIRbehaviouralfacet,SOIRattitudefacet,SOIRdesirefacet,SOIRTotal,troubleunderstanding_response,furtherquestions_response,Removedata,Reasonforremoval
83115,7:13:53,757438442,700323509,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Rummy Plus,Rummicube,Solitaire Blast,,,7,7,7,1,1,1,7,1,7,1,7,,0,,0,4.2,59,Female,USA,949633596,bubbleshooter.html,NV,1070,2,mface1,0,mface2,0,mface3,0,mface4.2,1,mface5,0,mface6,0,1,mface1,0,mface2.2,1,mface3,0,mface4,0,mface5,0,mface6,0,1,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,Older,6,5,6,6,23,7,2,1,7,1,1,5,5,3,5,1,7,5,5,3,5,1,3,5,5,3,1,2,3,5,86,4.333333333,3.8,2.666666667,4,3.5,2,7,3.909090909,4.192307692,1,5,2,5,7,5,5,3,3.666666667,1,1,1,1,1,1,6,3,3,3,3,12,1,2,7--9,7,2,3,6,1,4,6,9,1,1,1,12,13,3,28,Yes,Thanks,No,
83115,7:19:01,804396113,700879914,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Crash Bandicoot,,,,,6, , , , ,2,12,,,,,,,,,12,36,Female,United States,955800971,bubbleshooter.html,NV,3100,3,mface1,0,mface2.2,1,mface3,0,mface4,0,mface5.2,1,mface6.2,1,3,mface1,0,mface2,0,mface3,0,mface4.2,1,mface5,0,mface6.2,1,2,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,6,6,4,5,21,2,6,6,2,7,1,1,1,1,1,1,7,3,1,7,1,1,3,6,1,1,1,5,1,1,54,1.166666667,1,5.333333333,1,5.5,2,4.5,2.454545455,2.884615385,1,1,1,5,7,1,1,2,1,1,1,1,1,1,1,6,1,2,1,1,5,1,2,4,5,4,5,9,9,1,9,9,5,1,2,12,27,8,47,No,Nothing was confusing and it was fun.,No,
83115,9:15:16,526906917,701312110,4.0.8.0,"Yes, I consent to participate in this study",,No,,,,,,,,,,,,0,,0,,0,,0,,0,0,38,Female,USA,955810938,bubbleshooter.html,NV,50,4,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6,0,1,mface1.2,1,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,1,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,5,5,4,5,19,5,6,1,7,2,3,6,5,2,1,1,7,2,3,7,1,3,5,5,3,1,1,1,2,4,75,3.833333333,2.8,3.333333333,1,3,3,7,3.409090909,3.615384615,1,1,1,2,7,5,5,3,2.333333333,1,1,1,1,1,1,6,1,1,1,1,4,1,2,0,1,0,1,4,1,7,3,9,1,2,1,4,8,4,16,No,,No,
83115,10:01:35,386704878,711943726,4.0.8.0,"Yes, I consent to participate in this study",,Yes,sims 3,,,,,4,1,4,3,4,2,8,,0,,0,,0,,0,1.6,37,Female,united states,956256141,moremindlessviolence.html,V,15,4,mface1,0,mface2,0,mface3,0,mface4.2,1,mface5,0,mface6.2,1,2,mface1,0,mface2,0,mface3.2,1,mface4.2,1,mface5,0,mface6,0,2,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little younger,7,6,7,7,27,7,7,1,7,7,6,7,6,5,4,1,7,7,7,3,5,5,7,5,5,3,5,5,1,7,125,5.666666667,5.4,7,3.5,5,6,7,5.681818182,5.846153846,7,7,6,1,7,3,7,3,5.666666667,1,1,2,1,2,3,10,3,1,3,1,8,1,2,1,2,0,1,4,1,9,1,9,1,1,1,5,6,3,14,No,"Yes, it seems like this study changed to sex topics very quick.",No,
83115,11:15:38,770634254,718002529,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Ilo Milo,Talisman,Magic the Gathering,,,7,4,2, , ,2,14,3,12,3,6,,,,,10.66666667,30,Female,United States,958270872,perfectbalance.html,NV,1000,4,mface1.2,1,mface2.2,1,mface3.2,1,mface4.2,1,mface5.2,1,mface6.2,1,6,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,7,6,5,6,24,6,6,3,5,6,3,6,3,3,3,3,5,6,6,5,3,2,6,6,3,3,5,6,1,6,99,4.5,3,6,3,6,5.5,5,4.5,4.730769231,6,6,6,5,6,6,6,3,6,1,1,1,1,1,1,6,2,5,3,5,15,1,2,0,1,0,1,3,3,6,4,9,2,1,1,4,10,4,18,No,Great study!,No,
83115,11:04:18,848764688,720040937,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Splatoon,Super smash brothers,Mario Kart,,,4,4,4, , ,1,4,2,8,1,4,,,,,5.333333333,25,Female,United States,958713019,perfectbalance.html,NV,900,1,mface1,0,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,4,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6.2,1,1,1,1,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,5,5,4,4,18,3,3,1,7,7,1,3,2,1,1,1,7,4,2,7,1,2,4,5,1,1,2,2,1,1,61,2,1.2,4.666666667,1,3.5,3,7,2.772727273,3.038461538,1,1,5,1,6,1,7,3,1,1,1,3,1,1,1,8,3,3,1,2,9,1,2,2,3,0,1,1,1,9,1,9,1,1,2,6,3,4,13,No,,No,
83115,6:59:35,775084658,722868409,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Bloodborne,Diablo III,Sacred Citadel,,,7,7,7, , ,7,49,6,42,5,35,,,,,42,31,Female,United States,973273700,deanimator.html,V,17,4,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,5,1,1,"In a long-term monogamous relationship eg. married, partnered",11-20 years,A little older,3,3,3,4,13,2,1,1,7,1,1,3,1,1,1,1,7,1,1,7,1,1,2,5,1,1,1,2,1,3,45,1.833333333,1,1,1,3.5,1.5,7,2.045454545,2.230769231,5,6,1,6,7,1,5,2,4,1,1,1,1,1,1,6,1,1,5,1,8,1,2,1,2,0,1,9,1,9,1,9,1,1,1,5,11,3,19,No,"Everything worked well. I enjoyed the zombie game, too.",No,
83115,9:22:52,603231679,723590799,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Final Fantasy 8,Abe's Oddesy,Candy Crush,Diggy's Adventure,Farmville 2,7,7,7,7,7,5,35,5,35,1,7,1,7,1,7,18.2,53,Female,USA,976888083,deanimator.html,V,7,4,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,3,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,5,1,1,"In a long-term monogamous relationship eg. married, partnered",20+ years,A little older,6,6,4,6,22,5,7,1,7,7,5,6,5,6,1,1,7,7,6,2,6,1,7,7,6,1,4,7,6,6,120,5,5.6,7,1,7,5.5,7,5.454545455,5.461538462,5,6,6,6,7,6,7,1,5.666666667,1,1,1,1,1,1,6,3,1,5,1,10,1,2,0,1,0,1,1,1,9,1,9,1,1,1,4,3,3,10,No,Great study and everything was very clear. No problems were encountered.,No,
83115,9:57:37,41854070,725220199,4.0.8.0,"Yes, I consent to participate in this study",,Yes,EverQuest II,Tapped Out,LoL,CandyCrush,,7,7,4,4, ,1,7,1,7,5,20,1,,,,11.33333333,25,Female,USA,978475616,bubbleshooter.html,NV,4200,3,mface1.2,1,mface2,0,mface3,0,mface4.2,1,mface5,0,mface6,0,2,mface1.2,1,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,5,1,1,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,7,7,6,7,27,7,7,6,2,7,5,7,2,3,1,1,7,5,6,2,6,6,2,7,2,1,7,7,5,7,109,6.333333333,3.6,6.333333333,1,7,4.5,4.5,4.954545455,5.230769231,5,6,2,5,7,5,5,1,5.333333333,1,1,1,1,1,1,6,6,7,6,7,26,1,2,0,1,0,1,2,1,8,2,9,2,2,2,4,5,6,15,No,,No,
83115,9:46:00,274023230,737123978,4.0.8.0,"Yes, I consent to participate in this study",,Yes,call of duty,angry birds,bloons,sonic,mario,5,4,4,5,5,6,30,3,12,1,4,2,10,1,5,12.2,24,Female,United States,148668058,deanimator.html,V,5,3,mface1.2,1,mface2.2,1,mface3,0,mface4.2,1,mface5.2,1,mface6,0,4,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6,0,1,2,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,6,6,4,6,22,5,6,7,1,5,5,5,4,5,3,3,5,5,5,5,3,6,5,5,3,5,3,5,3,5,97,4.833333333,4,5.333333333,4,5,4,3,4.409090909,4.576923077,1,6,2,5,7,5,5,3,4,1,1,2,2,1,1,8,3,5,5,5,18,1,2,2,3,1,2,5,5,7,3,9,5,2,4,7,13,11,31,No,,No,
83115,9:03:47,197732735,737927213,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Mario Kart,Mortbal Combat,GTA V,World of Warcraft,Diablo ,6,2,6,4,7,1,6,6,12,5,30,4,28,7,49,25,24,Female,United States,162991615,bubbleshooter.html,NV,3201,2,mface1,0,mface2,0,mface3,0,mface4,0,mface5.2,1,mface6,0,1,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,2,2,In an open relationship/casually dating,Under one year,About the same age,5,5,4,4,18,2,5,7,1,6,5,5,2,2,1,7,1,6,5,7,1,7,3,6,3,1,5,6,2,6,81,4.5,2.6,5.666666667,1,6,4,1,3.681818182,3.807692308,6,7,5,2,5,7,3,3,6.666666667,2,2,4,1,2,2,13,6,3,3,6,18,2,3,5--6,6,5--6,6,1,2,2,8,9,8,4,3,15,11,15,41,No,"Some of the questions took long to load, but other than that no problems at all.",No,
83115,8:08:12,334010603,741087833,4.0.8.0,"Yes, I consent to participate in this study",,Yes,farm hero saga,subway surfer,wii fit,spyro,candy crush,5,4,6,2,3,1,5,2,8,1,6,2,6,1,3,5.6,39,Female,usa,174845746,bubbleshooter.html,NV,4260,4,mface1.2,1,mface2.2,1,mface3,0,mface4,0,mface5,0,mface6,0,2,mface1.2,1,mface2.2,1,mface3.2,1,mface4.2,1,mface5.2,1,mface6.2,1,6,2,2,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Older,5,5,4,5,19,5,5,2,6,1,3,5,3,1,3,1,7,5,5,1,7,2,6,6,1,2,2,5,1,5,86,3.833333333,3,3.666666667,2.5,5.5,4,6.5,3.909090909,4.038461538,1,3,1,1,7,3,5,3,2.333333333,1,1,2,1,1,1,7,1,1,1,1,4,1,2,1,2,5--6,6,6,3,3,7,9,2,1,1,10,16,4,30,No,no issues,No,
83115,8:00:16,486521320,744772499,4.0.8.0,"Yes, I consent to participate in this study",,Yes,World of Warcraft,Words with Friends,,,,5,6, , , ,6,30,1,6,,,,,,,18,35,Female,USA,201937154,deanimator.html,V,23,2,mface1.2,1,mface2.2,1,mface3,0,mface4.2,1,mface5.2,1,mface6.2,1,5,mface1,0,mface2,0,mface3.2,1,mface4.2,1,mface5.2,1,mface6.2,1,4,2,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,4,4,4,4,16,5,5,5,3,5,3,4,3,3,3,1,7,5,3,3,5,3,5,6,2,2,2,5,3,4,86,3.666666667,3.2,5,2.5,5.5,3.5,5,3.909090909,3.923076923,3,3,3,2,6,5,6,3,3.666666667,1,1,2,1,1,1,7,6,5,6,6,23,1,2,2,3,4,5,7,5,4,6,9,2,2,2,10,18,6,34,No,Thank you for the opportunity.,No,
83115,7:52:54,506764538,747835107,4.0.8.0,"Yes, I consent to participate in this study",,Yes,GTA V,Civilization V,agar.io,The Sims,Skyrim,4,1,1,1,1,7,28,2,2,1,1,2,2,5,5,7.6,25,Female,USA,203176576,gunblood.html,V,197,4,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6.2,1,1,mface1,0,mface2.2,1,mface3.2,1,mface4,0,mface5,0,mface6.2,1,3,2,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Younger,7,7,7,7,28,7,5,3,5,5,6,6,6,5,1,1,7,3,6,2,6,4,6,6,6,1,4,6,5,5,111,5.5,5.8,4.333333333,1,6,5,6,5.045454545,5.346153846,5,5,3,3,7,4,3,5,4.666666667,1,1,1,1,1,1,6,3,3,3,3,12,1,2,0,1,5--6,6,7,7,3,7,9,2,2,2,9,21,6,36,No,,No,
83115,6:57:08,527942415,749225779,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Hay Day,Angry Birds,Clash of Clans,,,7,5,5, , ,1,7,2,10,3,15,,,,,10.66666667,50,Female,United States,270592744,deanimator.html,V,41,3,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6.2,1,1,mface1,0,mface2,0,mface3,0,mface4,0,mface5.2,1,mface6,0,1,2,2,Single, , ,6,6,6,7,25,6,7,5,3,7,3,6,5,6,3,1,7,5,5,3,5,6,6,7,4,3,3,5,3,5,110,5.166666667,4.6,6.333333333,3,6,4.5,5,5,5.192307692,5,5,2,2,7,5,7,3,5,1,1,2,2,1,1,8,1,1,1,1,4,0,1,4,5,2,3,4,4,7,3,9,3,3,3,9,11,9,29,No,It asked what your dating status is and I chose single yet it asked how long I was in the relationship - so there is a flaw there. ltd space here ,No,
83115,10:09:51,749528631,75084253,4.0.8.0,"Yes, I consent to participate in this study",,Yes,,,,,,0,0,0,0,0,0,0,,0,,0,,0,,0,0,27,Female,USA,272667852,bubbleshooter.html,NV,2000,4,mface1,0,mface2.2,1,mface3,0,mface4.2,1,mface5,0,mface6.2,1,3,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6,0,1,2,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,5,6,6,6,23,5,7,2,6,7,5,5,2,3,2,2,6,7,5,2,6,5,6,6,2,2,5,5,6,5,108,5.166666667,3.6,7,2,5.5,5.5,6,4.909090909,5.038461538,1,1,5,6,6,5,6,5,2.333333333,1,1,1,1,1,1,6,5,5,5,5,20,1,2,0,1,0,1,2,2,8,2,9,2,2,1,4,6,5,15,No,"Formatted well, except for the slider brackets. It was hard to see the selection and required multiple clicks. The game also had a few flaws.",No,
83115,7:38:16,807484601,753365616,4.0.8.0,"Yes, I consent to participate in this study",,Yes,world of warcraft,until dawn,wildstar,,,7,4,4, , ,2,14,6,24,2,8,,,,,15.33333333,28,Female,usa,276982447,gunblood.html,V,600,4,mface1,0,mface2,0,mface3.2,1,mface4.2,1,mface5,0,mface6,0,2,mface1.2,1,mface2,0,mface3.2,1,mface4.2,1,mface5.2,1,mface6.2,1,5,2,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,5,4,4,5,18,5,2,2,6,3,2,3,2,3,3,2,6,3,3,3,5,2,5,3,5,3,2,3,2,3,74,3,3.4,2.666666667,3,3,3.5,6,3.363636364,3.538461538,3,2,5,6,7,3,3,1,2.666666667,1,1,2,1,1,1,7,5,6,2,5,18,1,2,0,1,1,2,5,3,7,3,9,1,1,1,5,11,3,19,No,,No,
83115,15:56:06,193842864,755146547,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Red Dead Redemptionb,Assasians Creed,Fruit Ninja,The Sims,Nope,5,4,4,3,1,5,25,5,20,1,4,1,1,1,1,10.2,23,Female,usa,293319237,deanimator.html,V,40,4,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6.2,1,1,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5.2,1,mface6,0,2,2,2,Other,1-2 years,A little older,6,6,6,7,25,7,7,1,7,7,5,7,4,3,1,1,7,5,7,3,5,4,6,5,3,2,4,5,7,7,115,6.5,4,6.333333333,1.5,5,5,7,5.227272727,5.384615385,7,5,1,5,7,3,3,4,5,1,1,1,1,1,1,6,2,1,2,1,6,1,2,2,3,2,3,4,1,4,6,9,1,1,1,8,11,3,22,No,,No,
83115,11:05:21,747950699,755388814,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Plants vs Zombies,Candy Crush Saga,Bubble Witch Saga,Blake Stone: Aliens of Gold,"Commander Keen: Goodbye, Galaxy!",6,6,4,7,6,2,12,1,6,1,4,7,42,2,12,15.2,30,Female,USA,294810991,gunblood.html,V,60,2,mface1,0,mface2.2,1,mface3.2,1,mface4,0,mface5,0,mface6.2,1,3,mface1,0,mface2.2,1,mface3.2,1,mface4,0,mface5.2,1,mface6.2,1,4,2,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,Much older,4,3,3,5,15,2,7,2,6,7,2,2,2,1,1,1,7,2,1,6,2,1,3,7,2,5,1,7,1,2,71,1.5,1.8,5.333333333,3,7,2,6.5,3.227272727,3.307692308,1,1,2,6,7,5,5,1,2.333333333,2,2,4,2,1,2,13,1,1,2,1,5,1,2,10--19,8,10--19,8,3,1,2,8,9,3,2,2,18,12,7,37,No,"I sucked at this game because it's nothing like the ones I'm used to. Plus, annoying to keep mouse on the chamber thing.",No,
83115,10:34:51,291888520,761223288,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Team Fortress 2,Garry's Mod,Candy Crush,Okamiden,Minecraft,7,4,5,4,4,7,49,5,20,1,5,3,12,3,12,19.6,42,Female,USA,355192134,deanimator.html,V,18,4,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6,0,1,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,2,2,"In a long-term monogamous relationship eg. married, partnered",11-20 years,About the same age,4,4,4,4,16,4,4,3,5,4,5,4,3,4,3,2,6,3,4,3,5,3,4,3,4,3,2,3,2,4,82,3.5,4.2,3.666666667,3,3,3,5.5,3.727272727,3.769230769,1,1,1,7,7,1,1,7,1,1,1,2,1,1,1,7,1,1,1,1,4,1,2,0,1,0,1,1,1,9,1,9,1,1,1,4,3,3,10,No,,No,
83115,8:17:46,529964421,771929374,4.0.8.0,"Yes, I consent to participate in this study",,Yes,World of Warcraft,Final Fantasy,Tetris,,,7,5,6, , ,7,49,6,30,1,6,,,,,28.33333333,34,Female,United States,394940008,pongnop.html,NV,1400,2,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6,0,1,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6,0,1,2,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,A little older,7,5,5,7,24,7,6,2,6,4,5,6,6,5,1,1,7,7,5,1,7,2,7,7,3,1,5,7,7,6,117,5.5,5.2,5.666666667,1,7,6,6.5,5.318181818,5.423076923,6,6,6,1,6,6,7,3,6,1,1,1,1,1,1,6,5,2,6,2,15,1,2,5--6,6,5--6,6,9,9,1,9,9,2,2,1,14,27,5,46,No,I'm confused on whether the study is about sex or video games.,No,
83115,9:23:16,973758110,774096439,4.0.7.0,"Yes, I consent to participate in this study",,Yes,world of warcraft,rollercoaster tycoon,animal crossing ,words with friends,stronghold,7,4,4,7,3,5,35,2,8,1,4,1,3,6,18,13.6,39,Female,USA ,398377019,gunblood.html,V,20,2,mface1,0,mface2.2,1,mface3.2,1,mface4.2,1,mface5,0,mface6.2,1,4,mface1,0,mface2,0,mface3,0,mface4.2,1,mface5,0,mface6,0,1,2,2,"In a long-term monogamous relationship eg. married, partnered",11-20 years,Younger,6,6,6,6,24,6,6,3,5,6,6,6,5,4,2,3,5,3,5,3,5,5,6,5,5,5,5,5,5,5,110,5.333333333,5,5,3.5,5,5.5,5,5,5.153846154,3,3,5,3,7,5,5,2,3.666666667,1,1,1,1,1,1,6,5,5,5,5,20,1,2,0,1,0,1,7,6,7,3,9,4,4,4,4,16,12,32,No,none,No,
83115,15:43:19,59552152,77432802,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Alphabetty,MarioKart,Soda Crush,Candy Crush,n/a,7,7,7,7, ,1,7,1,7,1,7,1,,1,,7,37,Female,USA,542728818,perfectbalance.html,NV,4228,6,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6.2,1,2,2,2,"In a long-term monogamous relationship eg. married, partnered",Under one year,A little older,5,5,4,6,20,5,7,3,5,7,3,5,6,3,3,1,7,6,3,5,3,3,5,5,6,3,5,7,7,5,109,4.666666667,4.2,6.666666667,3,6,5,6,4.954545455,4.961538462,3,5,5,2,7,5,6,3,4.333333333,1,1,2,1,2,1,8,2,2,1,2,7,2,3,10--19,8,20+,9,9,9,3,7,9,6,3,3,20,25,12,57,No,,No,
83115,10:01:24,501693251,774366762,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Dr Mario,Word Wizard,Kitchen Scramble,no,no,4,4,4,,,1,4,1,4,1,4,1,0,1,0,2.4,34,Female,United States,5679889,moremindlessviolence.html,V,100,5,mface1,0,mface2,0,mface3,0,mface4,0,mface5.2,1,mface6.2,1,2,mface1,0,mface2.2,1,mface3.2,1,mface4,0,mface5,0,mface6,0,2,2,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,A little older,4,3,4,5,16,3,4,3,5,5,4,3,2,2,1,1,7,6,4,6,2,2,3,6,2,1,2,6,7,4,81,3.833333333,2.4,5,1,6,2.5,6,3.681818182,3.730769231,1,1,3,7,7,6,7,1,2.666666667,1,1,2,1,1,1,7,2,4,5,5,16,1,2,0,1,0,1,8,1,7,3,9,2,1,3,4,12,6,22,No,The score from my game was not correct. I was still playing the game and didn't notice the countdown clock til it was too late. ,Yes,No score
83115,11:04:39,942494659,774394597,4.0.8.0,"Yes, I consent to participate in this study",,Yes,SecondLife,CookingDash,StarWars,Dangerous Hunts 2013,,7,7,6,4, ,5,35,1,7,6,36,7,,,,26,29,Female,USA,625853560,moremindlessviolence.html,V,28,4,mface1,0,mface2,0,mface3,0,mface4,0,mface5,0,mface6,0,0,mface1,0,mface2,0,mface3,0,mface4,0,mface5.2,1,mface6,0,1,2,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,Much older,6,5,4,5,20,3,7,5,3,7,2,2,1,1,2,5,3,7,3,7,1,4,3,6,3,5,2,6,1,3,75,2.666666667,1.6,7,3.5,6,2.5,3,3.409090909,3.653846154,5,6,5,3,7,6,5,2,5.666666667,1,1,1,1,2,1,7,2,6,5,5,18,1,2,0,1,0,1,1,1,9,1,9,3,1,1,4,3,5,12,No,,No,
83115,10:41:47,473242175,774861492,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Zombie Tsunami,Diamond Digger,,,,7,5, , , ,2,14,1,5,,,,,,,9.5,43,Female,US,654164563,gunblood.html,V,169,4,mface1,0,mface2,0,mface3.2,1,mface4.2,1,mface5,0,mface6,0,2,mface1.2,1,mface2,0,mface3.2,1,mface4.2,1,mface5.2,1,mface6.2,1,5,2,2,"In a long-term monogamous relationship eg. married, partnered",20+ years,About the same age,4,4,4,5,17,5,5,6,2,5,3,3,3,2,2,1,7,4,4,5,3,5,4,7,3,3,2,7,5,4,88,4.333333333,2.8,4.666666667,2.5,7,3,4.5,4,4.038461538,1,3,1,1,7,7,4,5,3.666666667,1,1,1,1,1,1,6,1,1,1,1,4,1,2,7--9,7,10--19,8,9,9,1,9,9,7,3,6,17,27,16,60,No,no,No,
83115,9:35:46,894177378,776845819,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Bookworm Adventures,Cut the Rope,Bejeweled Blitz,,,7,6,5, , ,2,14,1,6,1,5,,,,,8.333333333,37,Female,United States,67790415,perfectbalance.html,NV,2895,4,mface1.2,1,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6.2,1,3,mface1,0,mface2,0,mface3.2,1,mface4,0,mface5,0,mface6,0,1,2,2,Single, , ,6,6,4,6,22,6,7,2,6,7,6,7,6,4,1,1,7,1,6,3,5,6,7,7,6,1,5,7,7,7,122,6.5,5.4,5,1,7,6,6.5,5.545454545,5.538461538,1,1,3,3,7,4,3,2,2,1,1,1,1,1,1,6,1,1,1,1,4,1,2,3,4,3,4,6,1,9,1,9,2,2,2,10,8,6,24,No,,No,
83115,8:52:17,623346285,777392717,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Splatoon,New Super Mario Bros WiiU,Life is Strange,Game of Thrones Telltale Game,The Last of Us,7,5,4,4,4,3,21,1,5,3,12,7,28,7,28,18.8,28,Female,USA,701312110,gunblood.html,V,102,4,mface1,0,mface2,0,mface3.2,1,mface4.2,1,mface5,0,mface6.2,1,3,mface1,0,mface2,0,mface3,0,mface4,0,mface5.2,1,mface6.2,1,2,2,2,"In a long-term monogamous relationship eg. married, partnered",6-10 years,About the same age,4,5,4,6,19,6,7,1,7,7,4,5,2,1,1,1,7,5,5,5,3,5,7,7,3,1,1,6,5,5,100,5.166666667,2.6,6.333333333,1,6.5,4,7,4.545454545,4.576923077,1,1,1,1,7,6,6,4,2.666666667,1,1,1,1,1,1,6,1,1,1,4,7,1,2,2,3,4,5,9,3,5,5,9,2,1,1,10,17,4,31,No,,No,
83115,14:48:12,534072757,778122644,4.0.8.0,"Yes, I consent to participate in this study",,Yes,Terraria,Don't Starve,Theme Hospital,The Sims 3,Rollercoaster Tycoon,7,5,4,4,3,5,35,5,25,3,12,2,6,2,6,16.8,28,Female,United States,711943726,pongnop.html,NV,652,4,mface1,0,mface2.2,1,mface3.2,1,mface4,0,mface5,0,mface6,0,2,mface1,0,mface2.2,1,mface3,0,mface4,0,mface5,0,mface6,0,1,2,2,"In a long-term monogamous relationship eg. married, partnered",2-5 years,About the same age,5,5,5,5,20,5,4,2,6,5,3,5,3,3,2,1,7,1,5,3,5,5,4,5,3,4,4,5,7,5,96,5.333333333,3.4,3.333333333,3,5,4,6.5,4.363636364,4.461538462,1,3,3,2,7,4,7,2,2.666666667,1,1,1,1,1,1,6,1,1,1,1,4,1,2,2,3,5--6,6,9,5,3,7,9,2,2,2,11,21,6,38,No,Interesting questions!  The study was very well written and easy to follow.  Happy researching! :),No,
